transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
21442896|C816|A672|2026-02-16|net demand for forecast|061747_transit_20260218-C816-A672-Train-#1,2026-02-23,21442896,C816,A672,2026-02-18,2026-02-26,5,21442896|C816|A672|2026-02-16|net demand for forecast|061747,20260218-C816-A672-Train-#1
21442896|C816|A672|2026-02-16|net demand for forecast|061748_transit_20260218-C816-A672-Train-#1,2026-02-23,21442896,C816,A672,2026-02-18,2026-02-26,5,21442896|C816|A672|2026-02-16|net demand for forecast|061748,20260218-C816-A672-Train-#1
21442896|C816|A672|2026-02-16|net demand for forecast|061749_transit_20260218-C816-A672-Train-#1,2026-02-23,21442896,C816,A672,2026-02-18,2026-02-26,5,21442896|C816|A672|2026-02-16|net demand for forecast|061749,20260218-C816-A672-Train-#1
21442896|C816|A672|2026-02-16|net demand for forecast|061750_transit_20260218-C816-A672-Train-#1,2026-02-23,21442896,C816,A672,2026-02-18,2026-02-26,5,21442896|C816|A672|2026-02-16|net demand for forecast|061750,20260218-C816-A672-Train-#1
21442896|C816|A672|2026-02-16|net demand for forecast|061751_transit_20260218-C816-A672-Train-#1,2026-02-23,21442896,C816,A672,2026-02-18,2026-02-26,5,21442896|C816|A672|2026-02-16|net demand for forecast|061751,20260218-C816-A672-Train-#1
21442896|C816|A672|2026-02-16|net demand for forecast|061752_transit_20260218-C816-A672-Train-#1,2026-02-23,21442896,C816,A672,2026-02-18,2026-02-26,5,21442896|C816|A672|2026-02-16|net demand for forecast|061752,20260218-C816-A672-Train-#1
80804699|C816|A672|2026-02-16|net demand for forecast|061836_transit_20260218-C816-A672-Train-#1,2026-02-23,80804699,C816,A672,2026-02-18,2026-02-26,1,80804699|C816|A672|2026-02-16|net demand for forecast|061836,20260218-C816-A672-Train-#1
80804699|C816|A672|2026-02-16|net demand for forecast|061837_transit_20260218-C816-A672-Train-#1,2026-02-23,80804699,C816,A672,2026-02-18,2026-02-27,1,80804699|C816|A672|2026-02-16|net demand for forecast|061837,20260218-C816-A672-Train-#1
80804699|C816|A672|2026-02-16|net demand for forecast|061838_transit_20260218-C816-A672-Train-#1,2026-02-23,80804699,C816,A672,2026-02-18,2026-02-27,1,80804699|C816|A672|2026-02-16|net demand for forecast|061838,20260218-C816-A672-Train-#1
80804699|C816|A672|2026-02-16|net demand for forecast|061839_transit_20260218-C816-A672-Train-#1,2026-02-23,80804699,C816,A672,2026-02-18,2026-02-26,1,80804699|C816|A672|2026-02-16|net demand for forecast|061839,20260218-C816-A672-Train-#1
80804699|C816|A672|2026-02-16|net demand for forecast|061840_transit_20260218-C816-A672-Train-#1,2026-02-23,80804699,C816,A672,2026-02-18,2026-02-26,1,80804699|C816|A672|2026-02-16|net demand for forecast|061840,20260218-C816-A672-Train-#1
80804699|C816|A672|2026-02-16|net demand for forecast|061841_transit_20260218-C816-A672-Train-#1,2026-02-23,80804699,C816,A672,2026-02-18,2026-02-26,1,80804699|C816|A672|2026-02-16|net demand for forecast|061841,20260218-C816-A672-Train-#1
80804699|C816|A672|2026-02-16|net demand for forecast|061842_transit_20260218-C816-A672-Train-#1,2026-02-23,80804699,C816,A672,2026-02-18,2026-02-26,1,80804699|C816|A672|2026-02-16|net demand for forecast|061842,20260218-C816-A672-Train-#1
80804702|C816|A672|2026-02-16|net demand for forecast|061846_transit_20260218-C816-A672-Train-#1,2026-02-23,80804702,C816,A672,2026-02-18,2026-02-26,1,80804702|C816|A672|2026-02-16|net demand for forecast|061846,20260218-C816-A672-Train-#1
80804702|C816|A672|2026-02-16|net demand for forecast|061847_transit_20260218-C816-A672-Train-#1,2026-02-23,80804702,C816,A672,2026-02-18,2026-02-26,1,80804702|C816|A672|2026-02-16|net demand for forecast|061847,20260218-C816-A672-Train-#1
80804702|C816|A672|2026-02-16|net demand for forecast|061848_transit_20260218-C816-A672-Train-#1,2026-02-23,80804702,C816,A672,2026-02-18,2026-02-27,1,80804702|C816|A672|2026-02-16|net demand for forecast|061848,20260218-C816-A672-Train-#1
80804702|C816|A672|2026-02-16|net demand for forecast|061849_transit_20260218-C816-A672-Train-#1,2026-02-23,80804702,C816,A672,2026-02-18,2026-02-26,1,80804702|C816|A672|2026-02-16|net demand for forecast|061849,20260218-C816-A672-Train-#1
80864469|C816|A672|2026-02-16|net demand for forecast|062005_transit_20260218-C816-A672-Train-#1,2026-02-23,80864469,C816,A672,2026-02-18,2026-02-27,1,80864469|C816|A672|2026-02-16|net demand for forecast|062005,20260218-C816-A672-Train-#1
80864469|C816|A672|2026-02-16|net demand for forecast|062006_transit_20260218-C816-A672-Train-#1,2026-02-23,80864469,C816,A672,2026-02-18,2026-02-26,2,80864469|C816|A672|2026-02-16|net demand for forecast|062006,20260218-C816-A672-Train-#1
80864469|C816|A672|2026-02-16|net demand for forecast|062007_transit_20260218-C816-A672-Train-#1,2026-02-23,80864469,C816,A672,2026-02-18,2026-02-26,2,80864469|C816|A672|2026-02-16|net demand for forecast|062007,20260218-C816-A672-Train-#1
80864469|C816|A672|2026-02-16|net demand for forecast|062008_transit_20260218-C816-A672-Train-#1,2026-02-23,80864469,C816,A672,2026-02-18,2026-02-26,2,80864469|C816|A672|2026-02-16|net demand for forecast|062008,20260218-C816-A672-Train-#1
80864469|C816|A672|2026-02-16|net demand for forecast|062009_transit_20260218-C816-A672-Train-#1,2026-02-23,80864469,C816,A672,2026-02-18,2026-02-27,2,80864469|C816|A672|2026-02-16|net demand for forecast|062009,20260218-C816-A672-Train-#1
80864469|C816|A672|2026-02-16|net demand for forecast|062010_transit_20260218-C816-A672-Train-#1,2026-02-23,80864469,C816,A672,2026-02-18,2026-02-26,2,80864469|C816|A672|2026-02-16|net demand for forecast|062010,20260218-C816-A672-Train-#1
80864469|C816|A672|2026-02-16|net demand for forecast|062011_transit_20260218-C816-A672-Train-#1,2026-02-23,80864469,C816,A672,2026-02-18,2026-02-26,2,80864469|C816|A672|2026-02-16|net demand for forecast|062011,20260218-C816-A672-Train-#1
80868100|C816|A672|2026-02-16|net demand for forecast|062042_transit_20260218-C816-A672-Train-#1,2026-02-23,80868100,C816,A672,2026-02-18,2026-02-26,1,80868100|C816|A672|2026-02-16|net demand for forecast|062042,20260218-C816-A672-Train-#1
80868100|C816|A672|2026-02-16|net demand for forecast|062043_transit_20260218-C816-A672-Train-#1,2026-02-23,80868100,C816,A672,2026-02-18,2026-02-26,1,80868100|C816|A672|2026-02-16|net demand for forecast|062043,20260218-C816-A672-Train-#1
80868100|C816|A672|2026-02-16|net demand for forecast|062044_transit_20260218-C816-A672-Train-#1,2026-02-23,80868100,C816,A672,2026-02-18,2026-02-26,1,80868100|C816|A672|2026-02-16|net demand for forecast|062044,20260218-C816-A672-Train-#1
80868100|C816|A672|2026-02-16|net demand for forecast|062045_transit_20260218-C816-A672-Train-#1,2026-02-23,80868100,C816,A672,2026-02-18,2026-02-27,1,80868100|C816|A672|2026-02-16|net demand for forecast|062045,20260218-C816-A672-Train-#1
80868100|C816|A672|2026-02-16|net demand for forecast|062046_transit_20260218-C816-A672-Train-#1,2026-02-23,80868100,C816,A672,2026-02-18,2026-02-26,1,80868100|C816|A672|2026-02-16|net demand for forecast|062046,20260218-C816-A672-Train-#1
80868100|C816|A672|2026-02-16|net demand for forecast|062047_transit_20260218-C816-A672-Train-#1,2026-02-23,80868100,C816,A672,2026-02-18,2026-02-26,2,80868100|C816|A672|2026-02-16|net demand for forecast|062047,20260218-C816-A672-Train-#1
80868100|C816|A672|2026-02-16|net demand for forecast|062048_transit_20260218-C816-A672-Train-#1,2026-02-23,80868100,C816,A672,2026-02-18,2026-02-26,2,80868100|C816|A672|2026-02-16|net demand for forecast|062048,20260218-C816-A672-Train-#1
80884848|C816|A672|2026-02-16|net demand for forecast|062074_transit_20260218-C816-A672-Train-#1,2026-02-23,80884848,C816,A672,2026-02-18,2026-02-27,1,80884848|C816|A672|2026-02-16|net demand for forecast|062074,20260218-C816-A672-Train-#1
80884848|C816|A672|2026-02-16|net demand for forecast|062075_transit_20260218-C816-A672-Train-#1,2026-02-23,80884848,C816,A672,2026-02-18,2026-02-26,1,80884848|C816|A672|2026-02-16|net demand for forecast|062075,20260218-C816-A672-Train-#1
80884848|C816|A672|2026-02-16|net demand for forecast|062076_transit_20260218-C816-A672-Train-#1,2026-02-23,80884848,C816,A672,2026-02-18,2026-02-26,1,80884848|C816|A672|2026-02-16|net demand for forecast|062076,20260218-C816-A672-Train-#1
80884848|C816|A672|2026-02-16|net demand for forecast|062077_transit_20260218-C816-A672-Train-#1,2026-02-23,80884848,C816,A672,2026-02-18,2026-02-26,1,80884848|C816|A672|2026-02-16|net demand for forecast|062077,20260218-C816-A672-Train-#1
80884848|C816|A672|2026-02-16|net demand for forecast|062078_transit_20260218-C816-A672-Train-#1,2026-02-23,80884848,C816,A672,2026-02-18,2026-02-26,1,80884848|C816|A672|2026-02-16|net demand for forecast|062078,20260218-C816-A672-Train-#1
80884848|C816|A672|2026-02-16|net demand for forecast|062079_transit_20260218-C816-A672-Train-#1,2026-02-23,80884848,C816,A672,2026-02-18,2026-02-26,1,80884848|C816|A672|2026-02-16|net demand for forecast|062079,20260218-C816-A672-Train-#1
80884848|C816|A672|2026-02-16|net demand for forecast|062080_transit_20260218-C816-A672-Train-#1,2026-02-23,80884848,C816,A672,2026-02-18,2026-02-26,1,80884848|C816|A672|2026-02-16|net demand for forecast|062080,20260218-C816-A672-Train-#1
80885920|C816|A672|2026-02-16|net demand for forecast|062090_transit_20260218-C816-A672-Train-#1,2026-02-23,80885920,C816,A672,2026-02-18,2026-02-26,6,80885920|C816|A672|2026-02-16|net demand for forecast|062090,20260218-C816-A672-Train-#1
80885920|C816|A672|2026-02-16|net demand for forecast|062091_transit_20260218-C816-A672-Train-#1,2026-02-23,80885920,C816,A672,2026-02-18,2026-02-26,6,80885920|C816|A672|2026-02-16|net demand for forecast|062091,20260218-C816-A672-Train-#1
80885920|C816|A672|2026-02-16|net demand for forecast|062092_transit_20260218-C816-A672-Train-#1,2026-02-23,80885920,C816,A672,2026-02-18,2026-02-27,6,80885920|C816|A672|2026-02-16|net demand for forecast|062092,20260218-C816-A672-Train-#1
80885920|C816|A672|2026-02-16|net demand for forecast|062093_transit_20260218-C816-A672-Train-#1,2026-02-23,80885920,C816,A672,2026-02-18,2026-02-27,6,80885920|C816|A672|2026-02-16|net demand for forecast|062093,20260218-C816-A672-Train-#1
80885920|C816|A672|2026-02-16|net demand for forecast|062094_transit_20260218-C816-A672-Train-#1,2026-02-23,80885920,C816,A672,2026-02-18,2026-02-26,6,80885920|C816|A672|2026-02-16|net demand for forecast|062094,20260218-C816-A672-Train-#1
80885920|C816|A672|2026-02-16|net demand for forecast|062095_transit_20260218-C816-A672-Train-#1,2026-02-23,80885920,C816,A672,2026-02-18,2026-02-26,6,80885920|C816|A672|2026-02-16|net demand for forecast|062095,20260218-C816-A672-Train-#1
80885920|C816|A672|2026-02-16|net demand for forecast|062096_transit_20260218-C816-A672-Train-#1,2026-02-23,80885920,C816,A672,2026-02-18,2026-02-27,6,80885920|C816|A672|2026-02-16|net demand for forecast|062096,20260218-C816-A672-Train-#1
21139445|C816|A672|2026-02-17|net demand for forecast|062198_transit_20260218-C816-A672-Train-#1,2026-02-23,21139445,C816,A672,2026-02-18,2026-02-26,1,21139445|C816|A672|2026-02-17|net demand for forecast|062198,20260218-C816-A672-Train-#1
21139445|C816|A672|2026-02-17|net demand for forecast|062199_transit_20260218-C816-A672-Train-#1,2026-02-23,21139445,C816,A672,2026-02-18,2026-02-26,1,21139445|C816|A672|2026-02-17|net demand for forecast|062199,20260218-C816-A672-Train-#1
21139445|C816|A672|2026-02-17|net demand for forecast|062200_transit_20260218-C816-A672-Train-#1,2026-02-23,21139445,C816,A672,2026-02-18,2026-02-26,1,21139445|C816|A672|2026-02-17|net demand for forecast|062200,20260218-C816-A672-Train-#1
21139445|C816|A672|2026-02-17|net demand for forecast|062201_transit_20260218-C816-A672-Train-#1,2026-02-23,21139445,C816,A672,2026-02-18,2026-02-26,1,21139445|C816|A672|2026-02-17|net demand for forecast|062201,20260218-C816-A672-Train-#1
21139445|C816|A672|2026-02-17|net demand for forecast|062202_transit_20260218-C816-A672-Train-#1,2026-02-23,21139445,C816,A672,2026-02-18,2026-02-27,1,21139445|C816|A672|2026-02-17|net demand for forecast|062202,20260218-C816-A672-Train-#1
21139445|C816|A672|2026-02-17|net demand for forecast|062203_transit_20260218-C816-A672-Train-#1,2026-02-23,21139445,C816,A672,2026-02-18,2026-02-26,3,21139445|C816|A672|2026-02-17|net demand for forecast|062203,20260218-C816-A672-Train-#1
21139445|C816|A672|2026-02-17|net demand for forecast|062204_transit_20260218-C816-A672-Train-#1,2026-02-23,21139445,C816,A672,2026-02-18,2026-02-26,3,21139445|C816|A672|2026-02-17|net demand for forecast|062204,20260218-C816-A672-Train-#1
21414747|C816|A672|2026-02-17|net demand for forecast|062287_transit_20260218-C816-A672-Train-#1,2026-02-23,21414747,C816,A672,2026-02-18,2026-02-26,6,21414747|C816|A672|2026-02-17|net demand for forecast|062287,20260218-C816-A672-Train-#1
21414747|C816|A672|2026-02-17|net demand for forecast|062288_transit_20260218-C816-A672-Train-#1,2026-02-23,21414747,C816,A672,2026-02-18,2026-02-26,6,21414747|C816|A672|2026-02-17|net demand for forecast|062288,20260218-C816-A672-Train-#1
21414747|C816|A672|2026-02-17|net demand for forecast|062289_transit_20260218-C816-A672-Train-#1,2026-02-23,21414747,C816,A672,2026-02-18,2026-02-26,6,21414747|C816|A672|2026-02-17|net demand for forecast|062289,20260218-C816-A672-Train-#1
21414747|C816|A672|2026-02-17|net demand for forecast|062290_transit_20260218-C816-A672-Train-#1,2026-02-23,21414747,C816,A672,2026-02-18,2026-02-26,6,21414747|C816|A672|2026-02-17|net demand for forecast|062290,20260218-C816-A672-Train-#1
21414747|C816|A672|2026-02-17|net demand for forecast|062291_transit_20260218-C816-A672-Train-#1,2026-02-23,21414747,C816,A672,2026-02-18,2026-02-26,6,21414747|C816|A672|2026-02-17|net demand for forecast|062291,20260218-C816-A672-Train-#1
21414747|C816|A672|2026-02-17|net demand for forecast|062292_transit_20260218-C816-A672-Train-#1,2026-02-23,21414747,C816,A672,2026-02-18,2026-02-26,6,21414747|C816|A672|2026-02-17|net demand for forecast|062292,20260218-C816-A672-Train-#1
21414747|C816|A672|2026-02-17|net demand for forecast|062293_transit_20260218-C816-A672-Train-#1,2026-02-23,21414747,C816,A672,2026-02-18,2026-02-26,6,21414747|C816|A672|2026-02-17|net demand for forecast|062293,20260218-C816-A672-Train-#1
21419485|C816|A672|2026-02-17|net demand for forecast|062304_transit_20260218-C816-A672-Train-#1,2026-02-23,21419485,C816,A672,2026-02-18,2026-02-26,2,21419485|C816|A672|2026-02-17|net demand for forecast|062304,20260218-C816-A672-Train-#1
21419485|C816|A672|2026-02-17|net demand for forecast|062305_transit_20260218-C816-A672-Train-#1,2026-02-23,21419485,C816,A672,2026-02-18,2026-02-26,2,21419485|C816|A672|2026-02-17|net demand for forecast|062305,20260218-C816-A672-Train-#1
21419485|C816|A672|2026-02-17|net demand for forecast|062306_transit_20260218-C816-A672-Train-#1,2026-02-23,21419485,C816,A672,2026-02-18,2026-02-26,2,21419485|C816|A672|2026-02-17|net demand for forecast|062306,20260218-C816-A672-Train-#1
21419485|C816|A672|2026-02-17|net demand for forecast|062307_transit_20260218-C816-A672-Train-#1,2026-02-23,21419485,C816,A672,2026-02-18,2026-02-26,2,21419485|C816|A672|2026-02-17|net demand for forecast|062307,20260218-C816-A672-Train-#1
21419485|C816|A672|2026-02-17|net demand for forecast|062308_transit_20260218-C816-A672-Train-#1,2026-02-23,21419485,C816,A672,2026-02-18,2026-02-26,2,21419485|C816|A672|2026-02-17|net demand for forecast|062308,20260218-C816-A672-Train-#1
21419485|C816|A672|2026-02-17|net demand for forecast|062309_transit_20260218-C816-A672-Train-#1,2026-02-23,21419485,C816,A672,2026-02-18,2026-02-26,2,21419485|C816|A672|2026-02-17|net demand for forecast|062309,20260218-C816-A672-Train-#1
21419485|C816|A672|2026-02-17|net demand for forecast|062310_transit_20260218-C816-A672-Train-#1,2026-02-23,21419485,C816,A672,2026-02-18,2026-02-26,2,21419485|C816|A672|2026-02-17|net demand for forecast|062310,20260218-C816-A672-Train-#1
21428668|C816|A672|2026-02-17|net demand for forecast|062318_transit_20260218-C816-A672-Train-#1,2026-02-23,21428668,C816,A672,2026-02-18,2026-02-26,4,21428668|C816|A672|2026-02-17|net demand for forecast|062318,20260218-C816-A672-Train-#1
21428668|C816|A672|2026-02-17|net demand for forecast|062319_transit_20260218-C816-A672-Train-#1,2026-02-23,21428668,C816,A672,2026-02-18,2026-02-26,4,21428668|C816|A672|2026-02-17|net demand for forecast|062319,20260218-C816-A672-Train-#1
21428668|C816|A672|2026-02-17|net demand for forecast|062320_transit_20260218-C816-A672-Train-#1,2026-02-23,21428668,C816,A672,2026-02-18,2026-02-26,4,21428668|C816|A672|2026-02-17|net demand for forecast|062320,20260218-C816-A672-Train-#1
21428668|C816|A672|2026-02-17|net demand for forecast|062321_transit_20260218-C816-A672-Train-#1,2026-02-23,21428668,C816,A672,2026-02-18,2026-02-26,4,21428668|C816|A672|2026-02-17|net demand for forecast|062321,20260218-C816-A672-Train-#1
21428668|C816|A672|2026-02-17|net demand for forecast|062322_transit_20260218-C816-A672-Train-#1,2026-02-23,21428668,C816,A672,2026-02-18,2026-02-26,4,21428668|C816|A672|2026-02-17|net demand for forecast|062322,20260218-C816-A672-Train-#1
21428668|C816|A672|2026-02-17|net demand for forecast|062323_transit_20260218-C816-A672-Train-#1,2026-02-23,21428668,C816,A672,2026-02-18,2026-02-26,4,21428668|C816|A672|2026-02-17|net demand for forecast|062323,20260218-C816-A672-Train-#1
21428668|C816|A672|2026-02-17|net demand for forecast|062324_transit_20260218-C816-A672-Train-#1,2026-02-23,21428668,C816,A672,2026-02-18,2026-02-26,4,21428668|C816|A672|2026-02-17|net demand for forecast|062324,20260218-C816-A672-Train-#1
21442422|C816|A672|2026-02-17|net demand for forecast|062327_transit_20260218-C816-A672-Train-#1,2026-02-23,21442422,C816,A672,2026-02-18,2026-02-26,7,21442422|C816|A672|2026-02-17|net demand for forecast|062327,20260218-C816-A672-Train-#1
21442422|C816|A672|2026-02-17|net demand for forecast|062328_transit_20260218-C816-A672-Train-#1,2026-02-23,21442422,C816,A672,2026-02-18,2026-02-26,7,21442422|C816|A672|2026-02-17|net demand for forecast|062328,20260218-C816-A672-Train-#1
21442422|C816|A672|2026-02-17|net demand for forecast|062329_transit_20260218-C816-A672-Train-#1,2026-02-23,21442422,C816,A672,2026-02-18,2026-02-26,7,21442422|C816|A672|2026-02-17|net demand for forecast|062329,20260218-C816-A672-Train-#1
21442422|C816|A672|2026-02-17|net demand for forecast|062330_transit_20260218-C816-A672-Train-#1,2026-02-23,21442422,C816,A672,2026-02-18,2026-02-26,7,21442422|C816|A672|2026-02-17|net demand for forecast|062330,20260218-C816-A672-Train-#1
21442422|C816|A672|2026-02-17|net demand for forecast|062331_transit_20260218-C816-A672-Train-#1,2026-02-23,21442422,C816,A672,2026-02-18,2026-02-27,7,21442422|C816|A672|2026-02-17|net demand for forecast|062331,20260218-C816-A672-Train-#1
