transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
21132758|0386|A716|2026-01-24|net demand for forecast|039292_transit_20260124-0386-A716-Train-#1,2026-02-04,21132758,0386,A716,2026-01-24,2026-02-07,1,21132758|0386|A716|2026-01-24|net demand for forecast|039292,20260124-0386-A716-Train-#1
21132758|0386|A716|2026-01-24|net demand for forecast|039293_transit_20260124-0386-A716-Train-#1,2026-02-04,21132758,0386,A716,2026-01-24,2026-02-07,1,21132758|0386|A716|2026-01-24|net demand for forecast|039293,20260124-0386-A716-Train-#1
21132758|0386|A716|2026-01-24|net demand for forecast|039294_transit_20260124-0386-A716-Train-#1,2026-02-04,21132758,0386,A716,2026-01-24,2026-02-07,1,21132758|0386|A716|2026-01-24|net demand for forecast|039294,20260124-0386-A716-Train-#1
21162696|0386|A716|2026-01-24|net demand for forecast|039448_transit_20260124-0386-A716-Train-#1,2026-02-04,21162696,0386,A716,2026-01-24,2026-02-07,1,21162696|0386|A716|2026-01-24|net demand for forecast|039448,20260124-0386-A716-Train-#1
21162696|0386|A716|2026-01-24|net demand for forecast|039449_transit_20260124-0386-A716-Train-#1,2026-02-04,21162696,0386,A716,2026-01-24,2026-02-08,1,21162696|0386|A716|2026-01-24|net demand for forecast|039449,20260124-0386-A716-Train-#1
21162696|0386|A716|2026-01-24|net demand for forecast|039450_transit_20260124-0386-A716-Train-#1,2026-02-04,21162696,0386,A716,2026-01-24,2026-02-07,1,21162696|0386|A716|2026-01-24|net demand for forecast|039450,20260124-0386-A716-Train-#1
21162696|0386|A716|2026-01-24|net demand for forecast|039451_transit_20260124-0386-A716-Train-#1,2026-02-04,21162696,0386,A716,2026-01-24,2026-02-07,1,21162696|0386|A716|2026-01-24|net demand for forecast|039451,20260124-0386-A716-Train-#1
21162696|0386|A716|2026-01-24|net demand for forecast|039452_transit_20260124-0386-A716-Train-#1,2026-02-04,21162696,0386,A716,2026-01-24,2026-02-07,1,21162696|0386|A716|2026-01-24|net demand for forecast|039452,20260124-0386-A716-Train-#1
21162696|0386|A716|2026-01-24|net demand for forecast|039453_transit_20260124-0386-A716-Train-#1,2026-02-04,21162696,0386,A716,2026-01-24,2026-02-07,1,21162696|0386|A716|2026-01-24|net demand for forecast|039453,20260124-0386-A716-Train-#1
21162696|0386|A716|2026-01-24|net demand for forecast|039454_transit_20260124-0386-A716-Train-#1,2026-02-04,21162696,0386,A716,2026-01-24,2026-02-07,1,21162696|0386|A716|2026-01-24|net demand for forecast|039454,20260124-0386-A716-Train-#1
21162696|0386|A716|2026-01-24|net demand for forecast|039455_transit_20260124-0386-A716-Train-#1,2026-02-04,21162696,0386,A716,2026-01-24,2026-02-07,1,21162696|0386|A716|2026-01-24|net demand for forecast|039455,20260124-0386-A716-Train-#1
21162696|0386|A716|2026-01-24|net demand for forecast|039456_transit_20260124-0386-A716-Train-#1,2026-02-04,21162696,0386,A716,2026-01-24,2026-02-07,1,21162696|0386|A716|2026-01-24|net demand for forecast|039456,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040012_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for forecast|040012,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040013_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for forecast|040013,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040014_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for forecast|040014,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040015_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-08,1,80807122|0386|A716|2026-01-24|net demand for forecast|040015,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040016_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for forecast|040016,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040017_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for forecast|040017,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040018_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for forecast|040018,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040019_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for forecast|040019,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040020_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for forecast|040020,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040021_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for forecast|040021,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040022_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-08,1,80807122|0386|A716|2026-01-24|net demand for forecast|040022,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040023_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for forecast|040023,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040024_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for forecast|040024,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040025_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for forecast|040025,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040026_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-08,1,80807122|0386|A716|2026-01-24|net demand for forecast|040026,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040027_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for forecast|040027,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040028_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for forecast|040028,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040029_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,2,80807122|0386|A716|2026-01-24|net demand for forecast|040029,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for forecast|040030_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,2,80807122|0386|A716|2026-01-24|net demand for forecast|040030,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040097_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040097,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040098_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040098,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040099_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040099,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040100_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040100,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040101_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040101,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040102_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040102,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040103_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040103,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040104_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040104,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040105_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040105,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040106_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040106,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040107_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040107,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040108_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040108,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040109_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040109,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040110_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040110,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040111_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040111,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040112_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040112,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040113_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040113,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040114_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-08,1,80812099|0386|A716|2026-01-24|net demand for forecast|040114,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for forecast|040115_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,1,80812099|0386|A716|2026-01-24|net demand for forecast|040115,20260124-0386-A716-Train-#1
80884845|0386|A716|2026-01-24|net demand for forecast|040356_transit_20260124-0386-A716-Train-#1,2026-02-04,80884845,0386,A716,2026-01-24,2026-02-07,1,80884845|0386|A716|2026-01-24|net demand for forecast|040356,20260124-0386-A716-Train-#1
80884845|0386|A716|2026-01-24|net demand for forecast|040357_transit_20260124-0386-A716-Train-#1,2026-02-04,80884845,0386,A716,2026-01-24,2026-02-07,1,80884845|0386|A716|2026-01-24|net demand for forecast|040357,20260124-0386-A716-Train-#1
80884845|0386|A716|2026-01-24|net demand for forecast|040358_transit_20260124-0386-A716-Train-#1,2026-02-04,80884845,0386,A716,2026-01-24,2026-02-07,1,80884845|0386|A716|2026-01-24|net demand for forecast|040358,20260124-0386-A716-Train-#1
80884845|0386|A716|2026-01-24|net demand for forecast|040359_transit_20260124-0386-A716-Train-#1,2026-02-04,80884845,0386,A716,2026-01-24,2026-02-07,1,80884845|0386|A716|2026-01-24|net demand for forecast|040359,20260124-0386-A716-Train-#1
80884845|0386|A716|2026-01-24|net demand for forecast|040360_transit_20260124-0386-A716-Train-#1,2026-02-04,80884845,0386,A716,2026-01-24,2026-02-07,1,80884845|0386|A716|2026-01-24|net demand for forecast|040360,20260124-0386-A716-Train-#1
80884845|0386|A716|2026-01-24|net demand for forecast|040361_transit_20260124-0386-A716-Train-#1,2026-02-04,80884845,0386,A716,2026-01-24,2026-02-07,1,80884845|0386|A716|2026-01-24|net demand for forecast|040361,20260124-0386-A716-Train-#1
80884845|0386|A716|2026-01-24|net demand for forecast|040362_transit_20260124-0386-A716-Train-#1,2026-02-04,80884845,0386,A716,2026-01-24,2026-02-07,1,80884845|0386|A716|2026-01-24|net demand for forecast|040362,20260124-0386-A716-Train-#1
80884845|0386|A716|2026-01-24|net demand for forecast|040363_transit_20260124-0386-A716-Train-#1,2026-02-04,80884845,0386,A716,2026-01-24,2026-02-07,1,80884845|0386|A716|2026-01-24|net demand for forecast|040363,20260124-0386-A716-Train-#1
21103372|0386|A716|2026-01-24|net demand for safety|039210_transit_20260124-0386-A716-Train-#1,2026-02-04,21103372,0386,A716,2026-01-24,2026-02-07,9,21103372|0386|A716|2026-01-24|net demand for safety|039210,20260124-0386-A716-Train-#1
21132758|0386|A716|2026-01-24|net demand for safety|039295_transit_20260124-0386-A716-Train-#1,2026-02-04,21132758,0386,A716,2026-01-24,2026-02-07,16,21132758|0386|A716|2026-01-24|net demand for safety|039295,20260124-0386-A716-Train-#1
21133312|0386|A716|2026-01-24|net demand for safety|039372_transit_20260124-0386-A716-Train-#1,2026-02-04,21133312,0386,A716,2026-01-24,2026-02-07,11,21133312|0386|A716|2026-01-24|net demand for safety|039372,20260124-0386-A716-Train-#1
21162696|0386|A716|2026-01-24|net demand for safety|039457_transit_20260124-0386-A716-Train-#1,2026-02-04,21162696,0386,A716,2026-01-24,2026-02-07,4,21162696|0386|A716|2026-01-24|net demand for safety|039457,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for safety|040031_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,11,80807122|0386|A716|2026-01-24|net demand for safety|040031,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|net demand for safety|040116_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,11,80812099|0386|A716|2026-01-24|net demand for safety|040116,20260124-0386-A716-Train-#1
80884845|0386|A716|2026-01-24|net demand for safety|040364_transit_20260124-0386-A716-Train-#1,2026-02-04,80884845,0386,A716,2026-01-24,2026-02-07,7,80884845|0386|A716|2026-01-24|net demand for safety|040364,20260124-0386-A716-Train-#1
80884850|0386|A716|2026-01-24|net demand for safety|040478_transit_20260124-0386-A716-Train-#1,2026-02-04,80884850,0386,A716,2026-01-24,2026-02-07,21,80884850|0386|A716|2026-01-24|net demand for safety|040478,20260124-0386-A716-Train-#1
21103372|0386|A716|2026-01-24|push replenishment|039211_transit_20260124-0386-A716-Train-#1,2026-02-04,21103372,0386,A716,2026-01-24,2026-02-07,39,21103372|0386|A716|2026-01-24|push replenishment|039211,20260124-0386-A716-Train-#1
21162696|0386|A716|2026-01-24|push replenishment|039458_transit_20260124-0386-A716-Train-#1,2026-02-04,21162696,0386,A716,2026-01-24,2026-02-07,7,21162696|0386|A716|2026-01-24|push replenishment|039458,20260124-0386-A716-Train-#1
80807097|0386|A716|2026-01-24|push replenishment|039865_transit_20260124-0386-A716-Train-#1,2026-02-04,80807097,0386,A716,2026-01-24,2026-02-07,1,80807097|0386|A716|2026-01-24|push replenishment|039865,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|push replenishment|040032_transit_20260124-0386-A716-Train-#1,2026-02-04,80807122,0386,A716,2026-01-24,2026-02-07,77,80807122|0386|A716|2026-01-24|push replenishment|040032,20260124-0386-A716-Train-#1
80812099|0386|A716|2026-01-24|push replenishment|040117_transit_20260124-0386-A716-Train-#1,2026-02-04,80812099,0386,A716,2026-01-24,2026-02-07,24,80812099|0386|A716|2026-01-24|push replenishment|040117,20260124-0386-A716-Train-#1
80812846|0386|A716|2026-01-24|push replenishment|040181_transit_20260124-0386-A716-Train-#1,2026-02-04,80812846,0386,A716,2026-01-24,2026-02-07,66,80812846|0386|A716|2026-01-24|push replenishment|040181,20260124-0386-A716-Train-#1
80864469|0386|A716|2026-01-24|push replenishment|040295_transit_20260124-0386-A716-Train-#1,2026-02-04,80864469,0386,A716,2026-01-24,2026-02-07,179,80864469|0386|A716|2026-01-24|push replenishment|040295,20260124-0386-A716-Train-#1
80884845|0386|A716|2026-01-24|push replenishment|040365_transit_20260124-0386-A716-Train-#1,2026-02-04,80884845,0386,A716,2026-01-24,2026-02-07,243,80884845|0386|A716|2026-01-24|push replenishment|040365,20260124-0386-A716-Train-#1
80884850|0386|A716|2026-01-24|push replenishment|040479_transit_20260124-0386-A716-Train-#1,2026-02-04,80884850,0386,A716,2026-01-24,2026-02-07,123,80884850|0386|A716|2026-01-24|push replenishment|040479,20260124-0386-A716-Train-#1
80838162|0386|A716|2026-01-25|net demand for forecast|041502_transit_20260125-0386-A716-Train-#1,2026-02-04,80838162,0386,A716,2026-01-25,2026-02-08,1,80838162|0386|A716|2026-01-25|net demand for forecast|041502,20260125-0386-A716-Train-#1
80838162|0386|A716|2026-01-25|net demand for forecast|041503_transit_20260125-0386-A716-Train-#1,2026-02-04,80838162,0386,A716,2026-01-25,2026-02-08,1,80838162|0386|A716|2026-01-25|net demand for forecast|041503,20260125-0386-A716-Train-#1
80838162|0386|A716|2026-01-25|net demand for forecast|041504_transit_20260125-0386-A716-Train-#1,2026-02-04,80838162,0386,A716,2026-01-25,2026-02-08,1,80838162|0386|A716|2026-01-25|net demand for forecast|041504,20260125-0386-A716-Train-#1
